ger,avgFit,bestFit
0,26.233008101747263,26.233008101747263
1,26.233008101747263,26.233008101747263
2,26.233008101747263,26.233008101747263
3,26.233008101747263,26.233008101747263
4,26.233008101747263,26.233008101747263
5,26.233008101747263,26.233008101747263
6,26.233008101747263,26.233008101747263
7,26.233008101747263,26.233008101747263
8,26.233008101747263,26.233008101747263
9,26.233008101747263,26.233008101747263
10,26.233008101747263,26.233008101747263
11,26.233008101747263,26.233008101747263
12,26.233008101747263,26.233008101747263
13,26.233008101747263,26.233008101747263
14,26.233008101747263,26.233008101747263
15,26.233008101747263,26.233008101747263
16,26.233008101747263,26.233008101747263
17,26.233008101747263,26.233008101747263
18,54.578154278377696,54.578154278377696
19,54.578154278377696,54.578154278377696
