ger,avgFit,bestFit
0,26.573590372950683,26.573590372950683
1,26.573590372950683,26.573590372950683
2,26.573590372950683,26.573590372950683
3,26.573590372950683,26.573590372950683
4,26.573590372950683,26.573590372950683
5,26.573590372950683,26.573590372950683
6,26.573590372950683,26.573590372950683
7,26.573590372950683,26.573590372950683
8,26.573590372950683,26.573590372950683
9,26.573590372950683,26.573590372950683
10,26.573590372950683,26.573590372950683
11,26.573590372950683,26.573590372950683
12,26.573590372950683,26.573590372950683
13,26.573590372950683,26.573590372950683
14,26.573590372950683,26.573590372950683
15,27.068592868018293,27.068592868018293
16,27.068592868018293,27.068592868018293
17,27.068592868018293,27.068592868018293
18,27.068592868018293,27.068592868018293
19,27.068592868018293,27.068592868018293
