ger,avgFit,bestFit
0,4.294951303274434,4.294951303274434
1,4.294951303274434,4.294951303274434
2,4.294951303274434,4.294951303274434
3,4.294951303274434,4.294951303274434
4,4.294951303274434,4.294951303274434
5,4.294951303274434,4.294951303274434
6,4.294951303274434,4.294951303274434
7,4.294951303274434,4.294951303274434
8,4.294951303274434,4.294951303274434
9,4.294951303274434,4.294951303274434
10,4.294951303274434,4.294951303274434
11,4.294951303274434,4.294951303274434
12,4.294951303274434,4.294951303274434
13,4.294951303274434,4.294951303274434
14,4.294951303274434,4.294951303274434
15,4.294951303274434,4.294951303274434
16,4.294951303274434,4.294951303274434
17,4.294951303274434,4.294951303274434
18,4.294951303274434,4.294951303274434
19,4.294951303274434,4.294951303274434
