ger,avgFit,bestFit
0,36.56549995933161,14.049058811106914
1,26.240883004530264,10.717899515683921
2,19.595524723987037,10.717899515683921
3,18.950436819587377,10.717899515683921
4,17.82090740931524,8.965596038029549
5,17.871597669986073,10.508989915837656
6,14.936238052831445,9.435576202224505
7,12.971490785568083,10.508989915837656
8,12.379260106020933,10.451391662032226
9,10.901041900700903,10.451391662032226
10,10.638542213619036,10.451391662032226
11,10.473790982956555,10.451391662032226
12,10.470591079967365,10.451391662032226
13,10.460991370999794,10.451391662032226
14,10.457791468010605,10.451391662032226
15,10.457791468010605,10.451391662032226
16,10.451391662032224,10.451391662032226
17,10.451391662032224,10.451391662032226
18,10.451391662032224,10.451391662032226
19,10.451391662032224,10.451391662032226
