ger,avgFit,bestFit
0,38.71330969384332,6.601112894602538
1,34.29842188174391,7.461907364375083
2,27.985781219204256,7.059941457570535
3,22.9989703206117,7.245226121958634
4,17.453716152833977,7.059941457570535
5,10.459990017678981,7.059941457570535
6,10.190235963306568,7.059941457570535
7,7.191799151608925,7.059941457570535
8,7.059941457570532,7.059941457570535
9,7.059941457570532,7.059941457570535
10,7.059941457570532,7.059941457570535
11,7.059941457570532,7.059941457570535
12,7.059941457570532,7.059941457570535
13,7.059941457570532,7.059941457570535
14,7.059941457570532,7.059941457570535
15,8.061974550518702,7.059941457570535
16,7.059941457570532,7.059941457570535
17,7.059941457570532,7.059941457570535
18,7.059941457570532,7.059941457570535
19,9.605129577938534,7.059941457570535
