ger,avgFit,bestFit
0,36.674957272266525,6.389265425731168
1,31.900498507438254,7.8408032444020535
2,29.189006275305402,7.8402907521328515
3,24.13142838251944,7.8402907521328515
4,24.558525076826076,7.8402907521328515
5,25.09027312481083,7.8402907521328515
6,14.468634493920414,7.8402907521328515
7,12.492341912877258,7.8402907521328515
8,8.930568118255357,7.8402907521328515
9,7.840290752132855,7.8402907521328515
10,9.922651881110655,7.8402907521328515
11,7.840290752132855,7.8402907521328515
12,7.840290752132855,7.8402907521328515
13,7.840290752132855,7.8402907521328515
14,7.840290752132855,7.8402907521328515
15,7.840290752132855,7.8402907521328515
16,7.840290752132855,7.8402907521328515
17,8.710297607617207,7.8402907521328515
18,7.840290752132855,7.8402907521328515
19,7.840290752132855,7.8402907521328515
