ger,avgFit,bestFit
0,37.58545781297823,6.393587022905226
1,33.44320327084428,3.4911368915670735
2,34.843502995049036,6.393587022905226
3,31.182396510436128,2.6219132038189805
4,32.30223654168774,6.51763382247286
5,32.267759406928725,4.346644203959148
6,35.49725849327825,4.18070286363751
7,32.154312431610094,3.3411266547441123
8,33.95519718756734,5.109146129009126
9,35.78206092740911,2.340524738827092
10,31.225769924415157,3.4960805074160426
11,33.93090740241221,2.1808289501321276
12,35.01831479873596,4.87677058681405
13,34.868189465333465,4.234974363526048
14,36.5451786302843,8.195518288350076
15,35.62935177246642,8.195518288350076
16,32.53711920083127,3.319809240927629
17,35.040631541841215,1.2823512650606546
18,35.10494065336449,8.614816320275704
19,36.89006401019525,7.203910759689645
