ger,avgFit,bestFit
0,36.948157385541684,7.175021875310552
1,32.930148464071344,4.369241476134455
2,32.824370980920975,4.369241476134455
3,34.13276737198633,5.485222237314492
4,33.9344216180304,0.6614559826719209
5,32.5494003564331,2.395788905551264
6,35.177020095204774,3.6837478235285843
7,32.98944581456283,5.541526332139227
8,32.64437137435612,3.7861292097367425
9,31.78598018890097,2.737143426051432
10,33.85409673519104,5.006002543517408
11,36.26394944420045,2.293361411141362
12,35.08102063689053,2.293361411141362
13,32.118772327889964,2.293361411141362
14,31.899779877302976,2.944515718868921
15,32.74568682987866,3.6443415086406254
16,31.460739275778046,1.9594732777794341
17,32.98821814723405,4.710625595782698
18,36.24148230365493,9.816512016371021
19,34.27974169390543,2.689167548044278
