ger,avgFit,bestFit
0,36.212357974591086,2.092621207978727
1,29.851454893601268,0.15417624530534724
2,24.715716202145295,0.2767812463795494
3,21.819187872865506,0.2767812463795494
4,19.827754197023594,0.2767812463795494
5,18.00790188831829,0.0689724376784433
6,16.64285997311003,0.201658853701975
7,14.481294054306453,0.11645504607507107
8,14.213464986182705,0.11645504607507107
9,13.018970991332084,0.11645504607507107
10,11.932141255689546,0.11645504607507107
11,11.80737429547361,0.0689724376784433
12,11.28648802685183,0.02148982928181198
13,10.374123702801494,0.02148982928181198
14,10.454461009487813,0.02148982928181198
15,9.521504082743819,0.02148982928181198
16,8.880442179294555,0.02148982928181198
17,7.876171832668267,0.02148982928181198
18,7.790273151677328,0.02148982928181198
19,7.252454070255687,0.02148982928181198
