ger,avgFit,bestFit
0,37.185241987751446,2.2609271883828086
1,30.034611801331558,1.6167499212223149
2,24.603536112343903,1.6167499212223149
3,20.060396671948187,1.225844999212903
4,18.930211956477113,1.2552452231246107
5,16.46640822270753,1.2552452231246107
6,15.826812498891352,1.0728695007768998
7,14.5834214358717,1.0057104941269372
8,13.140219342796442,0.5398682646454169
9,12.201535166586808,0.4361062938163869
10,11.414652499921253,0.4361062938163869
11,10.580555538249447,0.547538946957733
12,9.629488576896946,0.8875056503935745
13,8.210502282004118,0.5690133890128521
14,6.8497443742569,0.5690133890128521
15,7.1076882027487525,0.5690133890128521
16,5.925412017969398,0.5690133890128521
17,5.651484434909603,0.0689724376784433
18,4.481960790408516,0.0689724376784433
19,3.200295147133005,0.02148982928181198
