ger,avgFit,bestFit
0,36.00098451146677,7.014673970123468
1,28.907748222326937,6.310697869529157
2,19.65560500161844,5.887296298706062
3,18.546349671344725,6.4655283038222
4,15.118869112710726,6.147992806107146
5,10.757665194507613,4.709710240330171
6,10.324498890157574,4.709710240330171
7,7.4543698447609055,4.709710240330171
8,7.468105182428125,4.273727839887012
9,6.325121669018731,2.6165493079318907
10,5.860536895528306,2.6165493079318907
11,5.455437097807633,2.3002958267067015
12,6.032163813741389,2.6165493079318907
13,5.649363721532048,2.3002958267067015
14,6.455485976182213,2.3002958267067015
15,6.271060927530227,2.3002958267067015
16,5.4711252086321895,2.3002958267067015
17,7.343758249887861,2.3002958267067015
18,5.208964373093246,2.3002958267067015
19,3.4612526969922985,2.3002958267067015
