ger,avgFit,bestFit
1,36.864777520751254,4.318230482495568
2,29.91468410540436,3.165724791459677
3,25.125686450779877,3.540217052141437
4,21.987857875339827,3.048339751813953
5,19.08488918933542,2.237393962531602
6,17.484664456502323,2.2118664317211403
7,15.56483433075623,1.7357788062405597
8,14.102486402031925,1.5355061330248858
9,12.960836375382197,1.359354161043516
10,11.70086100746924,1.3308031016262294
11,10.485662118062617,1.147668054997283
12,9.57432911244602,1.1489131561983073
13,8.706670727406879,1.0645896569182
14,8.12919613968387,1.1076327976926859
15,7.139222825761577,0.8786541829386983
16,6.60470839714371,0.8537068631005027
17,6.06046867033879,0.7833114184371208
18,5.179930988920363,0.7904988879925596
19,4.343705762650322,0.7622231510150946
20,3.5808284743063816,0.8120239735557554
