ger,avgFit,bestFit
1,36.58117820104534,1.7388518142789784
2,29.948561292662202,1.9964439137632293
3,25.533424028709838,1.4326811257361398
4,22.132799295229695,0.9175902969516283
5,19.6446991438266,0.9129087357395462
6,17.721647729893796,0.8688225866409056
7,16.2013726500871,0.6663386310562412
8,14.67440983178425,0.6025305503312417
9,13.488937933021239,0.4419859984126905
10,12.296404249648653,0.2880468808425576
11,11.265375467344825,0.3080080883762072
12,10.108643854388012,0.20526130722288977
13,9.165606085205772,0.28617760888516913
14,8.320552550131035,0.26400426672163774
15,7.416923669185022,0.2490246724461212
16,6.7859263654977084,0.1718886617737425
17,5.92827156347325,0.14349556224882357
18,5.376190172900652,0.14441779216882544
19,4.66227081690897,0.12184855197006854
20,3.9367284519059837,0.0732622427192414
