ger,avgFit,bestFit
0,24.444763245548337,24.444763245548337
1,24.444763245548337,24.444763245548337
2,24.444763245548337,24.444763245548337
3,39.05001258607295,39.05001258607295
4,39.05001258607295,39.05001258607295
5,39.05001258607295,39.05001258607295
6,39.05001258607295,39.05001258607295
7,39.05001258607295,39.05001258607295
8,39.05001258607295,39.05001258607295
9,39.05001258607295,39.05001258607295
10,39.05001258607295,39.05001258607295
11,39.05001258607295,39.05001258607295
12,39.05001258607295,39.05001258607295
13,39.05001258607295,39.05001258607295
14,22.264405590162482,22.264405590162482
15,22.264405590162482,22.264405590162482
16,38.841347916342414,38.841347916342414
17,38.841347916342414,38.841347916342414
18,38.841347916342414,38.841347916342414
19,38.841347916342414,38.841347916342414
