ger,avgFit,bestFit
0,57.92138422137749,57.92138422137749
1,57.92138422137749,57.92138422137749
2,57.92138422137749,57.92138422137749
3,57.92138422137749,57.92138422137749
4,30.13440206506786,30.13440206506786
5,30.13440206506786,30.13440206506786
6,30.13440206506786,30.13440206506786
7,30.13440206506786,30.13440206506786
8,30.614692589724083,30.614692589724083
9,30.614692589724083,30.614692589724083
10,30.614692589724083,30.614692589724083
11,30.609534480259516,30.609534480259516
12,30.609534480259516,30.609534480259516
13,30.609534480259516,30.609534480259516
14,30.609534480259516,30.609534480259516
15,30.609534480259516,30.609534480259516
16,30.609534480259516,30.609534480259516
17,30.609534480259516,30.609534480259516
18,30.609534480259516,30.609534480259516
19,30.609534480259516,30.609534480259516
