ger,avgFit,bestFit
0,42.66191977191797,42.66191977191797
1,42.66191977191797,42.66191977191797
2,17.43666617347043,17.43666617347043
3,13.598389169843088,13.598389169843088
4,13.598389169843088,13.598389169843088
5,13.598389169843088,13.598389169843088
6,13.598389169843088,13.598389169843088
7,13.598389169843088,13.598389169843088
8,13.598389169843088,13.598389169843088
9,3.014827528290091,3.014827528290091
10,3.014827528290091,3.014827528290091
11,3.014827528290091,3.014827528290091
12,3.014827528290091,3.014827528290091
13,15.844074268167196,15.844074268167196
14,15.844074268167196,15.844074268167196
15,21.155557526121676,21.155557526121676
16,21.155557526121676,21.155557526121676
17,28.979599394904714,28.979599394904714
18,28.979599394904714,28.979599394904714
19,28.979599394904714,28.979599394904714
