ger,avgFit,bestFit
0,42.96505415431005,42.96505415431005
1,42.96505415431005,42.96505415431005
2,42.96505415431005,42.96505415431005
3,42.96505415431005,42.96505415431005
4,42.96505415431005,42.96505415431005
5,42.96505415431005,42.96505415431005
6,42.96505415431005,42.96505415431005
7,42.96505415431005,42.96505415431005
8,62.20709947484998,62.20709947484998
9,62.20709947484998,62.20709947484998
10,62.20709947484998,62.20709947484998
11,62.20709947484998,62.20709947484998
12,45.12376295121908,45.12376295121908
13,45.12376295121908,45.12376295121908
14,45.12376295121908,45.12376295121908
15,45.12376295121908,45.12376295121908
16,37.046460484932794,37.046460484932794
17,37.046460484932794,37.046460484932794
18,37.046460484932794,37.046460484932794
19,29.64181383136009,29.64181383136009
