ger,avgFit,bestFit
0,35.29852584865885,6.0271142283385775
1,29.74217822118484,5.975412341588834
2,24.204647125466266,5.1293703474479155
3,21.976364565501317,5.539131905789427
4,18.336405472096004,1.640899463208111
5,15.7141556090463,1.640899463208111
6,14.324315900616895,1.4715909537548235
7,13.122233458596938,1.4715909537548235
8,10.404275301380242,2.1948978168102897
9,7.490766528243582,1.7448446361458103
10,6.44087330661383,2.4006777671606265
11,4.258226952061664,2.092621207978727
12,3.438599766458846,2.092621207978727
13,3.1324345093297548,2.092621207978727
14,2.6121701478834622,2.092621207978727
15,2.9551106917413046,1.8374359715432327
16,2.2091495562489243,1.8374359715432327
17,2.109665124570336,1.8374359715432327
18,2.0477452918752683,1.8374359715432327
19,1.9982026704975961,1.8374359715432327
