ger,avgFit,bestFit
0,37.4411657214188,2.012659061044399
1,29.27016921616281,2.012659061044399
2,25.06749061439437,1.9949256588428703
3,20.178346369126885,2.012659061044399
4,16.44571876155183,2.012659061044399
5,15.044064927734384,0.7174824120881773
6,12.565233733642467,0.7174824120881773
7,11.016640634205308,0.7174824120881773
8,10.158628565014519,1.0395743034471465
9,9.959078421848808,1.0395743034471465
10,7.912958082569548,0.5398682646454169
11,6.817937428839822,0.5398682646454169
12,4.775423028203978,0.7174824120881773
13,3.899404131960038,0.5398682646454169
14,2.580243764449824,0.5398682646454169
15,1.6783282374432926,0.4361062938163869
16,1.6648694293341115,0.5398682646454169
17,1.7289437202334301,0.5398682646454169
18,1.3782333869022725,0.5398682646454169
19,1.5152366330256615,0.5398682646454169
